date,code,boards,score,buy_price,next_pct,is_limit_up,ret
2026-04-17,002297,5,91.8,17.69,10.01,True,10.01
2026-04-17,600683,3,89.5,11.99,0.5,False,0.5
2026-04-17,605388,3,88.8,8.87,-6.31,False,-6.31
2026-04-17,002940,2,87.0,39.16,1.63,False,1.63
2026-04-20,002297,6,94.4,19.46,-2.42,False,-2.42
2026-04-20,600961,3,91.9,24.3,10.0,True,10.0
2026-04-20,603052,3,91.9,91.69,-1.52,False,-1.52
2026-04-20,600156,3,91.4,10.19,-3.93,False,-3.93
2026-04-20,002428,2,89.5,68.2,0.29,False,0.29
2026-04-21,600961,4,89.5,26.73,9.17,False,9.17
2026-04-21,603178,3,86.7,21.08,0.38,False,0.38
2026-04-21,002081,3,86.3,4.49,10.02,True,10.02
2026-04-21,000056,2,82.9,2.07,-4.35,False,-4.35
2026-04-21,000802,2,82.6,4.46,-4.93,False,-4.93
2026-04-22,003018,4,91.8,52.2,4.92,False,4.92
2026-04-22,002081,4,91.7,4.94,9.92,True,9.92
2026-04-22,300067,2,87.0,6.06,19.97,True,19.97
2026-04-22,603115,2,87.0,53.56,9.32,False,9.32
2026-04-22,000062,2,86.8,32.64,-4.35,False,-4.35
2026-04-23,300067,3,86.5,7.27,-8.25,False,-8.25
2026-04-23,000925,2,84.5,8.36,10.05,True,10.05
2026-04-23,001234,2,84.3,32.52,9.99,True,9.99
2026-04-23,603618,2,84.2,31.41,-2.71,False,-2.71
2026-04-23,002081,5,83.3,5.43,-9.94,False,-9.94
2026-04-24,000925,4,91.3,9.2,10.0,True,10.0
2026-04-24,000925,3,88.8,9.2,10.0,True,10.0
2026-04-24,603318,3,88.8,11.39,10.01,True,10.01
2026-04-24,603390,2,86.7,14.6,-2.19,False,-2.19
2026-04-24,000906,2,86.5,6.36,1.26,False,1.26
2026-04-27,000925,5,94.5,10.12,-3.56,False,-3.56
2026-04-27,000925,6,94.5,10.12,-3.56,False,-3.56
2026-04-27,603318,4,94.4,12.53,9.98,True,9.98
2026-04-27,600726,3,92.0,6.38,10.03,True,10.03
2026-04-27,003036,2,89.5,36.95,-8.44,False,-8.44
2026-04-28,600726,4,91.5,7.02,1.14,False,1.14
2026-04-28,600152,3,89.1,15.69,-7.58,False,-7.58
2026-04-28,605289,2,87.0,156.52,-1.92,False,-1.92
2026-04-28,603931,2,86.9,37.92,3.35,False,3.35
2026-04-28,605287,2,86.9,54.21,2.62,False,2.62
2026-04-29,603095,3,94.2,23.06,10.02,True,10.02
2026-04-29,605168,2,92.0,48.5,-2.97,False,-2.97
2026-04-29,000039,2,92.0,12.43,-0.32,False,-0.32
2026-04-29,603629,2,91.9,131.29,9.99,True,9.99
2026-04-29,600379,2,91.6,15.25,10.03,True,10.03
2026-04-30,603095,4,94.2,25.37,-4.69,False,-4.69
2026-04-30,600379,3,91.5,16.78,10.01,True,10.01
2026-04-30,002081,3,90.9,5.9,10.0,True,10.0
2026-04-30,000007,2,89.5,15.51,2.97,False,2.97
2026-04-30,002192,2,89.5,109.22,1.79,False,1.79
2026-05-06,002081,4,97.0,6.49,10.02,True,10.02
2026-05-06,603399,4,96.9,21.33,5.86,False,5.86
2026-05-06,600379,4,96.8,18.46,-3.3,False,-3.3
2026-05-06,002805,3,94.2,25.14,-2.47,False,-2.47
2026-05-06,603937,3,94.0,16.78,2.26,False,2.26
2026-05-07,000066,5,97.0,23.98,-3.71,False,-3.71
2026-05-07,000066,6,97.0,23.98,-3.71,False,-3.71
2026-05-07,002081,5,96.8,7.14,-4.76,False,-4.76
2026-05-07,603045,3,94.4,56.49,10.0,True,10.0
2026-05-07,603618,2,92.0,34.2,10.0,True,10.0
2026-05-08,603045,4,97.0,62.14,9.99,True,9.99
2026-05-08,603618,3,94.5,37.62,-0.85,False,-0.85
2026-05-08,600130,3,94.2,6.15,5.37,False,5.37
2026-05-08,603278,3,93.9,14.91,2.95,False,2.95
2026-05-08,600936,2,92.0,5.17,-1.35,False,-1.35
2026-05-11,603459,3,94.4,89.16,4.53,False,4.53
2026-05-11,002491,3,94.2,22.73,9.99,True,9.99
2026-05-11,002552,3,94.2,30.42,9.99,True,9.99
2026-05-11,605006,3,94.2,16.36,3.85,False,3.85
2026-05-11,600076,2,92.0,3.96,10.1,True,10.1
2026-05-12,000029,4,94.4,26.49,0.79,False,0.79
2026-05-12,601991,5,94.3,6.7,10.0,True,10.0
2026-05-12,000029,3,91.9,26.49,0.79,False,0.79
2026-05-12,600683,3,91.6,20.85,-7.63,False,-7.63
2026-05-12,600530,3,90.9,7.21,9.99,True,9.99
2026-05-13,002918,4,97.0,15.4,10.0,True,10.0
2026-05-13,601991,6,97.0,7.37,-2.31,False,-2.31
2026-05-13,000925,4,96.4,11.84,-9.97,False,-9.97
2026-05-13,001259,3,94.3,50.0,10.0,True,10.0
2026-05-13,600396,3,94.0,16.56,0.48,False,0.48
2026-05-14,001259,4,92.0,55.0,10.0,True,10.0
2026-05-14,002918,5,92.0,16.94,9.98,True,9.98
2026-05-14,603052,3,89.5,115.38,-1.66,False,-1.66
2026-05-14,002208,3,89.5,19.8,4.85,False,4.85
2026-05-14,600156,2,87.0,14.19,-7.68,False,-7.68
2026-05-15,001259,5,92.0,60.5,10.0,True,10.0
2026-05-15,600578,3,88.8,7.01,9.99,True,9.99
2026-05-15,003018,2,86.9,59.14,9.99,True,9.99
2026-05-15,603082,2,86.8,42.3,10.0,True,10.0
2026-05-15,002971,2,86.8,41.21,-1.41,False,-1.41
2026-05-18,001259,6,94.5,66.55,10.01,True,10.01
2026-05-18,603082,3,92.0,46.53,9.99,True,9.99
2026-05-18,601133,2,89.4,31.0,-2.35,False,-2.35
2026-05-18,000021,2,89.3,37.03,1.73,False,1.73
2026-05-18,600578,4,89.3,7.71,7.26,False,7.26
2026-05-19,001259,7,96.9,73.21,10.0,True,10.0
2026-05-19,000026,2,92.0,22.22,-1.89,False,-1.89
2026-05-19,300657,2,92.0,52.08,-0.92,False,-0.92
2026-05-19,603989,2,92.0,24.2,6.24,False,6.24
2026-05-19,600758,2,92.0,5.17,-6.77,False,-6.77
2026-05-20,603779,6,92.0,13.2,10.0,True,10.0
2026-05-20,002421,4,91.2,4.27,-7.26,False,-7.26
2026-05-20,603938,3,89.4,53.76,-5.92,False,-5.92
2026-05-20,002272,3,89.3,24.94,-9.98,False,-9.98
2026-05-20,000417,3,88.8,9.53,-2.31,False,-2.31
2026-05-21,603779,7,84.5,14.52,-9.99,False,-9.99
2026-05-21,603316,4,84.3,27.25,-1.28,False,-1.28
2026-05-21,002442,2,79.5,7.37,10.04,True,10.04
2026-05-21,300069,2,79.3,44.06,20.0,True,20.0
2026-05-21,600611,2,78.3,5.57,10.05,True,10.05
2026-05-22,000012,4,97.0,4.4,4.55,False,4.55
2026-05-22,000012,3,94.5,4.4,4.55,False,4.55
2026-05-22,300069,3,94.4,52.87,0.28,False,0.28
2026-05-22,002442,3,93.9,8.11,-3.21,False,-3.21
2026-05-22,600611,3,93.7,6.13,0.16,False,0.16
2026-05-25,605580,2,92.0,24.31,6.54,False,6.54
2026-05-25,603663,2,92.0,55.54,4.97,False,4.97
2026-05-25,603256,2,92.0,175.31,4.9,False,4.9
2026-05-25,600503,2,92.0,2.86,-2.1,False,-2.1
2026-05-25,002980,2,92.0,128.02,-9.78,False,-9.78
2026-05-26,002552,3,87.0,48.18,4.88,False,4.88
2026-05-26,600172,3,86.9,13.3,-0.23,False,-0.23
2026-05-26,002585,3,86.7,10.87,-1.1,False,-1.1
2026-05-26,003036,2,84.4,61.58,5.34,False,5.34
2026-05-26,600584,2,84.4,88.19,-2.3,False,-2.3
2026-05-27,600162,2,84.5,2.31,9.96,True,9.96
2026-05-27,002771,2,84.4,16.49,1.39,False,1.39
2026-05-27,002251,2,82.7,4.57,-2.84,False,-2.84
2026-05-27,600726,3,81.8,8.37,10.04,True,10.04
2026-05-27,000509,3,80.7,5.21,9.98,True,9.98
2026-05-28,600726,4,96.5,9.21,9.99,True,9.99
2026-05-28,603011,2,91.9,22.65,10.02,True,10.02
2026-05-28,603032,2,91.8,27.69,-8.34,False,-8.34
2026-05-28,000509,4,91.7,5.73,-9.95,False,-9.95
2026-05-28,000090,2,91.1,3.5,10.0,True,10.0
2026-05-29,000090,4,92.0,3.85,0.52,False,0.52
2026-05-29,000090,3,89.5,3.85,0.52,False,0.52
2026-05-29,603011,3,89.2,24.92,9.99,True,9.99
2026-05-29,000539,3,88.9,8.88,10.02,True,10.02
2026-05-29,000151,2,87.0,13.31,3.23,False,3.23
2026-06-01,000037,4,97.0,12.65,-5.06,False,-5.06
2026-06-01,000539,4,96.7,9.77,-6.55,False,-6.55
2026-06-01,000037,3,94.5,12.65,-5.06,False,-5.06
2026-06-01,002608,2,92.0,10.12,2.96,False,2.96
2026-06-01,600280,2,92.0,3.52,9.94,True,9.94
2026-06-02,603890,3,91.9,30.02,4.36,False,4.36
2026-06-02,600301,2,89.5,66.55,-1.25,False,-1.25
2026-06-02,600121,2,89.5,5.17,10.06,True,10.06
2026-06-02,002951,2,89.5,21.34,5.62,False,5.62
2026-06-02,000062,2,89.4,33.52,-2.03,False,-2.03
2026-06-03,603330,3,88.9,8.55,10.06,True,10.06
2026-06-03,600121,3,88.6,5.69,0.18,False,0.18
2026-06-03,603311,2,87.0,37.51,2.72,False,2.72
2026-06-03,000700,2,86.7,16.58,7.36,False,7.36
2026-06-03,600255,2,86.6,4.39,10.02,True,10.02
2026-06-04,603330,4,93.6,9.41,-8.5,False,-8.5
2026-06-04,600255,3,91.7,4.83,-7.04,False,-7.04
2026-06-04,600367,4,89.5,46.98,5.36,False,5.36
2026-06-04,001896,2,89.4,22.09,-10.0,False,-10.0
2026-06-04,603135,2,89.4,12.75,10.04,True,10.04
2026-06-05,600403,5,94.5,8.14,9.95,True,9.95
2026-06-05,603135,3,91.4,14.03,9.98,True,9.98
2026-06-05,600293,2,89.5,3.96,4.29,False,4.29
2026-06-05,003036,2,89.4,82.35,-9.53,False,-9.53
2026-06-05,000520,2,88.8,4.6,3.48,False,3.48
2026-06-08,000068,4,87.8,3.92,-3.32,False,-3.32
2026-06-08,000068,3,85.3,3.92,-3.32,False,-3.32
2026-06-08,000759,2,84.5,6.27,-3.99,False,-3.99
2026-06-08,003009,2,84.5,60.94,-2.97,False,-2.97
2026-06-08,603135,4,84.2,15.43,2.4,False,2.4
2026-06-09,002254,3,94.3,18.79,-8.46,False,-8.46
2026-06-09,002636,2,92.0,70.38,10.0,True,10.0
2026-06-09,603929,2,92.0,205.81,7.9,False,7.9
2026-06-09,002362,2,91.9,19.68,0.41,False,0.41
2026-06-09,688207,2,91.8,20.93,-8.55,False,-8.55
2026-06-10,002354,4,91.3,8.87,-10.03,False,-10.03
2026-06-10,002636,3,89.5,77.42,9.53,False,9.53
2026-06-10,002971,2,87.0,47.95,10.01,True,10.01
2026-06-10,002585,2,87.0,13.42,-7.45,False,-7.45
2026-06-10,603065,2,87.0,11.44,8.04,True,8.04
2026-06-11,002971,3,89.3,52.75,10.01,True,10.01
2026-06-11,600500,3,88.4,7.21,9.99,True,9.99
2026-06-11,002165,2,87.0,8.03,-3.74,False,-3.74
2026-06-11,600665,2,87.0,4.07,-1.97,False,-1.97
2026-06-11,600378,2,86.9,63.89,-10.55,False,-10.55
2026-06-12,000032,4,97.0,18.92,9.99,True,9.99
2026-06-12,002971,4,96.9,58.03,-2.15,False,-2.15
2026-06-12,603065,4,96.5,13.6,-1.47,False,-1.47
2026-06-12,000032,3,94.5,18.92,9.99,True,9.99
2026-06-12,601958,2,92.0,25.52,9.99,True,9.99
2026-06-15,000510,3,94.3,21.31,7.7,False,7.7
2026-06-15,301176,2,92.0,67.92,19.99,True,19.99
2026-06-15,605198,2,92.0,71.28,10.0,True,10.0
2026-06-15,000070,2,92.0,18.81,3.62,False,3.62
2026-06-15,000032,6,91.8,20.81,10.0,True,10.0
2026-06-16,002552,3,94.5,70.93,1.73,False,1.73
2026-06-16,605198,3,94.5,78.41,9.81,True,9.81
2026-06-16,301176,3,94.4,81.5,-1.98,False,-1.98
2026-06-16,001257,4,92.0,33.56,-2.5,False,-2.5
2026-06-16,600549,2,92.0,78.41,3.1,False,3.1
2026-06-17,603186,3,94.5,226.67,5.05,False,5.05
2026-06-17,603002,3,94.4,23.2,1.64,False,1.64
2026-06-17,000777,3,94.3,21.86,-10.02,False,-10.02
2026-06-17,002741,3,94.3,39.44,4.72,False,4.72
2026-06-17,601636,3,94.1,8.67,-7.27,False,-7.27
2026-06-18,600353,4,94.5,42.01,10.0,True,10.0
2026-06-18,002989,3,91.9,37.37,3.48,False,3.48
2026-06-18,600397,3,91.7,20.2,10.0,True,10.0
2026-06-18,002141,3,91.3,4.71,-4.46,False,-4.46
2026-06-18,001339,2,89.5,126.93,3.36,False,3.36
2026-06-22,603989,4,97.0,45.65,-2.69,False,-2.69
2026-06-22,600397,4,97.0,22.22,9.99,True,9.99
2026-06-22,000811,3,94.4,44.19,1.77,False,1.77
2026-06-22,300522,3,94.3,23.05,-0.04,False,-0.04
2026-06-22,002674,2,92.0,19.69,10.01,True,10.01
2026-06-23,000070,4,97.0,25.08,1.0,False,1.0
2026-06-23,000070,3,94.5,25.08,1.0,False,1.0
2026-06-23,002068,3,94.5,12.65,6.56,False,6.56
2026-06-23,002674,3,94.4,21.66,10.02,True,10.02
2026-06-23,000783,2,92.0,9.46,-2.43,False,-2.43
2026-06-24,002674,4,96.7,23.83,9.99,True,9.99
2026-06-24,605069,3,94.5,14.74,-0.27,False,-0.27
2026-06-24,000021,2,92.0,50.27,5.83,False,5.83
2026-06-24,603407,4,92.0,90.55,1.46,False,1.46
2026-06-24,605366,2,92.0,11.88,10.02,True,10.02
2026-06-25,605366,3,91.7,13.07,10.02,True,10.02
2026-06-25,002080,2,89.5,92.93,5.1,False,5.1
2026-06-25,000034,2,89.5,27.94,-4.72,False,-4.72
2026-06-25,603929,2,89.5,255.07,2.27,False,2.27
2026-06-25,603678,2,89.5,75.13,5.8,False,5.8
2026-06-26,000823,6,91.8,28.46,-8.85,False,-8.85
2026-06-26,000823,5,91.8,28.46,-8.85,False,-8.85
2026-06-26,605366,4,91.7,14.38,-2.78,False,-2.78
2026-06-26,603956,2,87.0,5.83,9.95,True,9.95
2026-06-26,002965,2,86.9,51.88,-4.57,False,-4.57
2026-06-29,688432,2,92.0,37.08,7.79,False,7.79
2026-06-29,603163,2,92.0,149.14,-1.77,False,-1.77
2026-06-29,601133,2,91.9,42.11,4.58,False,4.58
2026-06-29,002180,2,91.5,16.01,2.19,False,2.19
2026-06-29,002674,7,91.3,31.7,-10.0,False,-10.0
2026-06-30,000017,4,95.9,6.12,-0.65,False,-0.65
2026-06-30,603928,3,93.9,14.8,-2.7,False,-2.7
2026-06-30,000017,3,93.4,6.12,-0.65,False,-0.65
2026-06-30,603061,2,92.0,502.22,4.14,False,4.14
2026-06-30,001237,2,92.0,71.72,2.02,False,2.02
2026-07-01,600113,3,94.4,36.5,-0.96,False,-0.96
2026-07-01,000566,3,94.2,5.49,10.02,True,10.02
2026-07-01,000620,2,92.0,3.85,-4.16,False,-4.16
2026-07-01,002929,2,92.0,73.57,-5.33,False,-5.33
2026-07-01,002738,2,92.0,64.89,0.92,False,0.92
2026-07-02,000566,4,96.7,6.04,1.66,False,1.66
2026-07-02,600641,3,94.3,48.24,-1.51,False,-1.51
2026-07-02,000520,2,92.0,4.51,0.89,False,0.89
2026-07-02,001313,2,92.0,8.58,-9.44,False,-9.44
2026-07-02,605488,2,92.0,34.32,1.63,False,1.63
2026-07-03,000908,4,95.8,6.88,4.22,False,4.22
2026-07-03,605189,3,94.4,16.05,-5.55,False,-5.55
2026-07-03,603137,3,94.0,17.22,9.99,True,9.99
2026-07-03,600793,3,94.0,16.01,9.99,True,9.99
2026-07-03,000908,3,93.3,6.88,4.22,False,4.22
2026-07-06,000078,6,93.5,1.64,9.76,True,9.76
2026-07-06,000078,5,93.5,1.64,9.76,True,9.76
2026-07-06,603789,4,93.3,6.99,-8.58,False,-8.58
2026-07-06,000656,3,92.0,1.43,-5.59,False,-5.59
2026-07-06,002396,2,89.5,25.74,2.76,False,2.76
2026-07-07,603823,2,79.4,72.45,-3.67,False,-3.67
2026-07-07,600793,5,79.4,19.37,-4.96,False,-4.96
2026-07-07,603137,5,79.2,20.83,9.99,True,9.99
2026-07-07,001229,1,74.5,38.82,9.99,True,9.99
2026-07-07,600206,1,74.5,55.98,-3.57,False,-3.57
2026-07-08,000078,10,94.5,1.98,-6.06,False,-6.06
2026-07-08,000078,9,94.5,1.98,-6.06,False,-6.06
2026-07-08,600288,3,91.5,17.11,-1.93,False,-1.93
2026-07-08,001365,2,89.4,47.81,-0.98,False,-0.98
2026-07-08,002841,2,89.4,47.39,10.0,True,10.0
2026-07-09,000977,4,96.9,85.99,4.11,False,4.11
2026-07-09,002841,3,94.5,52.13,0.61,False,0.61
2026-07-09,000977,3,94.4,85.99,4.11,False,4.11
2026-07-09,603137,7,91.9,25.2,6.15,False,6.15
2026-07-09,603928,2,91.6,18.0,4.44,False,4.44
2026-07-10,000901,2,89.5,17.93,-9.98,False,-9.98
2026-07-10,000887,2,89.5,20.68,-4.01,False,-4.01
2026-07-10,603898,2,89.3,15.27,-4.78,False,-4.78
2026-07-10,600992,2,89.2,10.65,10.05,True,10.05
2026-07-10,000933,2,89.1,23.49,-1.53,False,-1.53
2026-07-13,600992,3,81.3,11.72,-9.98,False,-9.98
2026-07-13,600513,2,79.4,17.04,4.58,False,4.58
2026-07-13,605090,2,79.4,41.78,-5.7,False,-5.7
2026-07-13,600629,2,78.9,14.03,1.71,False,1.71
2026-07-13,000920,2,78.9,14.03,-1.64,False,-1.64
2026-07-14,000078,4,93.1,2.29,-8.3,False,-8.3
2026-07-14,000078,3,90.6,2.29,-8.3,False,-8.3
2026-07-14,002379,2,89.5,17.49,6.69,False,6.69
2026-07-14,603065,2,89.5,23.54,-9.98,False,-9.98
2026-07-14,001388,2,89.4,32.44,9.99,True,9.99
2026-07-15,600664,4,91.3,4.49,10.02,True,10.02
2026-07-15,603137,3,89.4,35.61,-10.0,False,-10.0
2026-07-15,002141,2,87.0,5.61,5.35,False,5.35
2026-07-15,002432,2,87.0,66.99,7.48,False,7.48
2026-07-15,600844,2,87.0,2.97,-4.38,False,-4.38
2026-07-16,600664,5,89.2,4.94,7.89,False,7.89
2026-07-16,002365,2,84.2,13.18,-4.4,False,-4.4
2026-07-16,002739,2,84.2,10.32,-2.23,False,-2.23
2026-07-16,600785,2,84.0,9.32,-7.73,False,-7.73
2026-07-16,000676,2,83.2,6.22,9.97,True,9.97
2026-07-17,600162,3,80.9,3.06,-10.13,False,-10.13
2026-07-17,002731,2,79.5,2.53,-9.88,False,-9.88
2026-07-17,603580,4,79.4,44.92,-10.0,False,-10.0
2026-07-17,603567,2,79.0,6.03,-4.64,False,-4.64
2026-07-17,000037,2,78.8,9.2,10.0,True,10.0
2026-07-20,000037,4,89.5,10.12,-4.94,False,-4.94
2026-07-20,000037,3,87.0,10.12,-4.94,False,-4.94
2026-07-20,001258,3,86.5,9.1,10.0,True,10.0
2026-07-20,600744,2,83.5,6.56,10.06,True,10.06
2026-07-20,600227,2,82.5,3.37,-10.09,False,-10.09
2026-07-21,001258,4,97.0,10.01,9.99,True,9.99
2026-07-21,600744,3,93.6,7.22,9.97,True,9.97
2026-07-21,000048,2,91.8,20.22,-5.29,False,-5.29
2026-07-21,002036,2,90.9,7.21,0.28,False,0.28
2026-07-21,000889,2,89.8,3.8,5.0,False,5.0
2026-07-22,000815,3,86.6,16.13,9.98,True,9.98
2026-07-22,603407,2,84.5,64.34,-0.51,False,-0.51
2026-07-22,603629,2,84.5,118.34,1.98,False,1.98
2026-07-22,301583,2,84.5,158.71,-8.64,False,-8.64
2026-07-22,001258,5,84.4,11.01,9.99,True,9.99
2026-07-23,000603,3,94.3,24.83,-0.12,False,-0.12
2026-07-23,603221,3,94.1,12.73,9.98,True,9.98
2026-07-23,002197,3,93.9,7.67,-10.04,False,-10.04
2026-07-23,301234,2,92.0,48.96,20.0,True,20.0
2026-07-23,002900,2,92.0,12.1,-5.79,False,-5.79
2026-07-24,301234,3,81.9,58.75,20.0,True,20.0
2026-07-24,002879,4,79.4,18.05,10.03,True,10.03
2026-07-24,000011,4,79.3,8.26,-1.33,False,-1.33
2026-07-24,000533,2,79.2,9.55,10.05,True,10.05
2026-07-24,000668,2,79.1,17.67,7.64,False,7.64
2026-07-27,301234,4,97.0,70.5,10.28,False,10.28
2026-07-27,603221,5,97.0,15.4,10.0,True,10.0
2026-07-27,002879,5,96.6,19.86,-4.83,False,-4.83
2026-07-27,601606,3,94.3,35.26,-4.85,False,-4.85
2026-07-27,000533,3,93.7,10.51,9.99,True,9.99
2026-07-28,603221,6,92.0,16.94,9.98,True,9.98
2026-07-28,002388,3,89.5,5.28,-6.44,False,-6.44
2026-07-28,002211,3,88.7,4.16,-4.81,False,-4.81
2026-07-28,001358,2,87.0,24.53,9.99,True,9.99
2026-07-28,000566,2,87.0,5.83,-7.2,False,-7.2
2026-07-29,000428,3,90.8,4.04,-5.2,False,-5.2
2026-07-29,002212,2,89.5,6.6,-4.7,False,-4.7
2026-07-29,603580,2,89.5,57.97,-3.05,False,-3.05
2026-07-29,603400,2,89.3,47.14,-3.9,False,-3.9
2026-07-29,603221,7,89.1,18.63,9.98,True,9.98
2026-07-30,003032,4,89.1,8.01,9.99,True,9.99
2026-07-30,000009,2,84.5,7.15,10.07,True,10.07
2026-07-30,002827,2,84.4,31.45,10.02,True,10.02
2026-07-30,603221,8,84.3,20.49,10.0,True,10.0
2026-07-30,605068,4,84.3,20.59,5.34,False,5.34
2026-07-31,603221,9,96.9,22.54,0.0,False,0.0
2026-07-31,000009,4,96.0,7.87,0.13,False,0.13
2026-07-31,002827,3,94.3,34.6,10.0,True,10.0
2026-07-31,000009,3,93.5,7.87,0.13,False,0.13
2026-07-31,000820,2,92.0,3.52,9.94,True,9.94
2026-08-03,002827,4,94.5,38.06,10.01,True,10.01
2026-08-03,605179,5,94.3,21.31,1.78,False,1.78
2026-08-03,603261,2,89.5,49.93,-0.16,False,-0.16
2026-08-03,603682,2,89.5,10.56,-3.6,False,-3.6
2026-08-03,001223,2,89.4,36.17,9.1,False,9.1
2026-08-04,002827,5,96.8,41.87,6.9,False,6.9
2026-08-04,003032,7,96.8,10.66,10.04,True,10.04
2026-08-04,000820,4,95.8,4.26,-3.29,False,-3.29
2026-08-04,000815,3,94.5,18.37,2.61,False,2.61
2026-08-04,002354,3,93.7,7.88,0.51,False,0.51
2026-08-05,002963,4,96.9,17.59,10.01,True,10.01
2026-08-05,000593,4,96.8,22.52,0.89,False,0.89
2026-08-05,003032,8,96.4,11.73,-6.65,False,-6.65
2026-08-05,300615,3,94.0,15.02,19.97,True,19.97
2026-08-05,002428,2,92.0,82.71,10.0,True,10.0
2026-08-06,002963,5,94.4,19.35,-4.39,False,-4.39
2026-08-06,300615,4,94.1,18.02,-4.61,False,-4.61
2026-08-06,001267,3,91.9,38.81,10.0,True,10.0
2026-08-06,603773,3,91.9,86.43,10.0,True,10.0
2026-08-06,600397,3,91.5,16.89,9.0,False,9.0
2026-08-07,002428,4,94.5,100.08,2.5,False,2.5
2026-08-07,002552,4,94.4,47.6,10.0,True,10.0
2026-08-07,600721,4,94.2,10.54,9.96,True,9.96
2026-08-07,600206,3,92.0,48.17,8.01,False,8.01
2026-08-07,002971,3,91.8,45.38,-2.2,False,-2.2
2026-08-10,002552,5,94.5,52.36,4.3,False,4.3
2026-08-10,002667,3,92.0,15.95,-8.78,False,-8.78
2026-08-10,002827,3,91.9,59.58,-1.63,False,-1.63
2026-08-10,600272,3,91.7,14.27,10.02,True,10.02
2026-08-10,301080,2,89.5,77.7,5.92,False,5.92
2026-08-11,000802,4,89.5,5.17,10.06,True,10.06
2026-08-11,600721,6,89.4,12.75,10.04,True,10.04
2026-08-11,600272,4,89.2,15.7,10.0,True,10.0
2026-08-11,000802,3,87.0,5.17,10.06,True,10.06
2026-08-11,300862,2,84.4,27.37,19.99,True,19.99
2026-08-12,600272,5,94.5,17.27,-7.35,False,-7.35
2026-08-12,603758,4,94.3,13.95,10.04,True,10.04
2026-08-12,600721,7,93.9,14.03,3.35,False,3.35
2026-08-12,000802,6,93.6,5.69,10.02,True,10.02
2026-08-12,000802,5,93.6,5.69,10.02,True,10.02
2026-08-13,002329,4,89.5,4.62,-7.58,False,-7.58
2026-08-13,605179,4,89.5,33.43,-4.55,False,-4.55
2026-08-13,605286,4,89.5,34.09,-10.0,False,-10.0
2026-08-13,300862,4,89.4,39.41,19.99,True,19.99
2026-08-13,000802,8,89.2,6.26,-5.43,False,-5.43
2026-08-14,300862,5,89.4,47.29,15.82,False,15.82
2026-08-14,300404,2,84.5,17.34,1.5,False,1.5
2026-08-14,603118,2,84.1,17.56,10.02,True,10.02
2026-08-14,002322,2,84.0,13.05,-0.46,False,-0.46
2026-08-14,002724,2,83.5,6.78,5.9,False,5.9
2026-08-17,002081,4,96.7,5.82,7.73,False,7.73
2026-08-17,603330,4,96.7,11.75,-4.77,False,-4.77
2026-08-17,603118,3,94.2,19.32,-1.6,False,-1.6
2026-08-17,603186,2,92.0,184.31,-0.06,False,-0.06
2026-08-17,000029,2,92.0,24.42,-6.18,False,-6.18
2026-08-18,600613,4,93.4,7.76,0.26,False,0.26
2026-08-18,300684,3,91.9,97.0,-10.73,False,-10.73
2026-08-18,002820,3,91.3,12.27,-10.02,False,-10.02
2026-08-18,605179,2,89.5,38.61,-10.0,False,-10.0
2026-08-18,603580,2,89.5,64.02,6.2,False,6.2
2026-08-19,000020,4,84.4,13.74,-9.97,False,-9.97
2026-08-19,000020,3,81.9,13.74,-9.97,False,-9.97
2026-08-19,000505,3,81.8,7.47,0.27,False,0.27
2026-08-19,603395,3,81.8,29.0,5.66,False,5.66
2026-08-19,301106,2,79.2,25.42,-11.33,False,-11.33
2026-08-20,002726,3,90.9,2.95,-6.1,False,-6.1
2026-08-20,002581,2,89.5,5.72,1.22,False,1.22
2026-08-20,000007,2,89.4,12.09,3.23,False,3.23
2026-08-20,001277,2,89.4,36.27,-2.32,False,-2.32
2026-08-20,002667,2,89.2,17.46,10.02,True,10.02
2026-08-21,000017,4,91.1,7.11,9.99,True,9.99
2026-08-21,002667,3,89.2,19.21,1.25,False,1.25
2026-08-21,002412,3,88.9,10.19,10.01,True,10.01
2026-08-21,000017,3,88.6,7.11,9.99,True,9.99
2026-08-21,688356,2,87.0,107.34,15.52,False,15.52
2026-08-24,002412,4,89.4,11.21,9.99,True,9.99
2026-08-24,000931,6,89.2,5.6,-6.79,False,-6.79
2026-08-24,000931,5,89.2,5.6,-6.79,False,-6.79
2026-08-24,603958,3,86.6,22.61,-1.55,False,-1.55
2026-08-24,003040,2,84.4,14.07,10.02,True,10.02
2026-08-25,003040,3,89.2,15.48,10.01,True,10.01
2026-08-25,002412,5,86.9,12.33,6.16,False,6.16
2026-08-25,002041,2,86.9,11.21,-3.84,False,-3.84
2026-08-25,600508,2,86.7,10.87,5.34,False,5.34
2026-08-25,000017,7,86.6,8.6,10.0,True,10.0
2026-08-26,000017,10,89.5,9.46,10.04,True,10.04
2026-08-26,000017,9,89.5,9.46,10.04,True,10.04
2026-08-26,003040,4,89.3,17.03,9.98,True,9.98
2026-08-26,002084,3,85.3,4.79,10.02,True,10.02
2026-08-26,002855,2,84.5,12.1,10.0,True,10.0
2026-08-27,002084,4,94.2,5.27,10.06,True,10.06
2026-08-27,000017,12,93.9,10.41,9.99,True,9.99
2026-08-27,000017,11,93.9,10.41,9.99,True,9.99
2026-08-27,002855,3,92.0,13.31,9.99,True,9.99
