date,code,boards,score,buy_price,next_pct,is_limit_up,ret,reason
2025-07-08,605500,4,86.2,10.97,10.03,True,10.03,4板高度，连板梯队前排；近10日涨停3次，近期活跃；5日涨幅47%，主升节奏；主板10cm涨停
2025-07-09,600744,5,93.6,8.11,-1.73,False,-1.73,5板高度，题材龙头候选；近10日涨停5次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2025-07-09,605500,5,91.7,12.07,10.02,True,10.02,5板高度，题材龙头候选；近10日涨停4次，近期活跃；5日涨幅61%，主升节奏；主板10cm涨停
2025-07-09,002636,5,88.9,15.09,0.4,False,0.4,5板高度，题材龙头候选；近10日涨停4次，近期活跃；5日涨幅61%，主升节奏；主板10cm涨停
2025-07-10,605500,6,97.8,13.28,-9.64,False,-9.64,6板高位龙头，身位优势极大；近10日涨停5次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2025-07-10,600475,6,94.8,18.4,-10.0,False,-10.0,6板高位龙头，身位优势极大；近10日涨停5次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2025-07-10,600962,4,86.4,19.67,10.02,True,10.02,4板高度，连板梯队前排；近10日涨停3次，近期活跃；5日涨幅46%，主升节奏；主板10cm涨停
2025-07-11,605122,5,91.8,18.99,-10.01,False,-10.01,5板高度，题材龙头候选；近10日涨停4次，近期活跃；5日涨幅61%，主升节奏；主板10cm涨停
2025-07-11,600962,5,91.8,21.64,-1.57,False,-1.57,5板高度，题材龙头候选；近10日涨停4次，近期活跃；5日涨幅61%，主升节奏；主板10cm涨停
2025-07-11,000010,6,90.4,3.98,-2.01,False,-2.01,6板高位龙头，身位优势极大；近10日涨停5次，资金反复攻击的强势股；5日涨幅21%，趋势向上；主板10cm涨停
2025-07-14,688585,4,87.0,16.14,20.01,True,20.01,4板高度，连板梯队前排；近10日涨停3次，近期活跃；5日涨幅107%，主升节奏；20cm大板涨停，弹性大
2025-07-14,603778,4,86.8,5.49,-10.02,False,-10.02,4板高度，连板梯队前排；近10日涨停3次，近期活跃；5日涨幅58%，主升节奏；主板10cm涨停
2025-07-14,600513,3,84.4,16.48,-10.01,False,-10.01,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅39%，主升节奏；主板10cm涨停
2025-07-15,688585,5,89.9,19.37,19.98,True,19.98,5板高度，题材龙头候选；近10日涨停4次，近期活跃；5日涨幅149%，主升节奏；20cm大板涨停，弹性大
2025-07-15,002645,3,77.5,12.65,10.04,True,10.04,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅34%，主升节奏；主板10cm涨停
2025-07-15,600822,3,77.4,13.3,10.0,True,10.0,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅34%，主升节奏；主板10cm涨停
2025-07-16,688585,6,96.8,23.24,20.01,True,20.01,6板高位龙头，身位优势极大；近10日涨停5次，资金反复攻击的强势股；5日涨幅149%，主升节奏；20cm大板涨停，弹性大
2025-07-16,002645,4,86.6,13.92,-6.39,False,-6.39,4板高度，连板梯队前排；近10日涨停3次，近期活跃；5日涨幅51%，主升节奏；主板10cm涨停
2025-07-16,600822,4,85.5,14.63,9.98,True,9.98,4板高度，连板梯队前排；近10日涨停3次，近期活跃；5日涨幅49%，主升节奏；主板10cm涨停
2025-07-17,688585,7,96.9,27.89,20.01,True,20.01,7板高位龙头，身位优势极大；近10日涨停6次，资金反复攻击的强势股；5日涨幅149%，主升节奏；20cm大板涨停，弹性大
2025-07-17,600826,5,91.7,13.17,10.02,True,10.02,5板高度，题材龙头候选；近10日涨停4次，近期活跃；5日涨幅61%，主升节奏；主板10cm涨停
2025-07-17,600822,5,88.8,16.09,-4.29,False,-4.29,5板高度，题材龙头候选；近10日涨停4次，近期活跃；5日涨幅61%，主升节奏；主板10cm涨停
2025-07-18,688585,8,96.9,33.47,19.99,True,19.99,8板高位龙头，身位优势极大；近10日涨停7次，资金反复攻击的强势股；5日涨幅149%，主升节奏；20cm大板涨停，弹性大
2025-07-18,600826,6,96.8,14.49,-4.07,False,-4.07,6板高位龙头，身位优势极大；近10日涨停5次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2025-07-18,603115,3,79.2,19.64,-8.35,False,-8.35,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅35%，主升节奏；主板10cm涨停
2025-07-21,688585,9,99.9,40.16,20.0,True,20.0,9板高位龙头，身位优势极大；近10日涨停8次，资金反复攻击的强势股；5日涨幅149%，主升节奏；20cm大板涨停，弹性大
2025-07-21,601003,3,84.0,6.74,9.94,True,9.94,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅33%，主升节奏；主板10cm涨停
2025-07-21,002645,2,83.3,15.76,-6.73,False,-6.73,2板高度，首板晋级后延续；近10日涨停5次，资金反复攻击的强势股；5日涨幅37%，主升节奏；主板10cm涨停
2025-07-22,688585,10,99.0,48.19,19.73,False,19.73,10板高位龙头，身位优势极大；近10日涨停9次，资金反复攻击的强势股；5日涨幅149%，主升节奏；20cm大板涨停，弹性大
2025-07-22,601003,4,87.9,7.41,5.13,False,5.13,4板高度，连板梯队前排；近10日涨停5次，资金反复攻击的强势股；5日涨幅33%，主升节奏；主板10cm涨停
2025-07-22,605033,4,87.5,28.27,-9.06,False,-9.06,4板高度，连板梯队前排；近10日涨停3次，近期活跃；5日涨幅49%，主升节奏；主板10cm涨停
2025-07-23,001360,4,85.4,20.78,-9.96,False,-9.96,4板高度，连板梯队前排；近10日涨停3次，近期活跃；5日涨幅45%，主升节奏；主板10cm涨停
2025-07-23,300564,3,80.9,25.03,-10.11,False,-10.11,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅71%，主升节奏；20cm大板涨停，弹性大
2025-07-23,301038,3,80.8,27.82,19.99,True,19.99,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅78%，主升节奏；20cm大板涨停，弹性大
2025-07-24,301038,4,87.9,33.38,-20.01,False,-20.01,4板高度，连板梯队前排；近10日涨停3次，近期活跃；5日涨幅112%，主升节奏；20cm大板涨停，弹性大
2025-07-24,002037,4,86.5,14.19,4.3,False,4.3,4板高度，连板梯队前排；近10日涨停3次，近期活跃；5日涨幅45%，主升节奏；主板10cm涨停
2025-07-24,603280,4,86.4,38.23,-1.99,False,-1.99,4板高度，连板梯队前排；近10日涨停3次，近期活跃；5日涨幅48%，主升节奏；主板10cm涨停
2025-07-25,600117,5,88.6,3.8,-8.68,False,-8.68,5板高度，题材龙头候选；近10日涨停4次，近期活跃；5日涨幅62%，主升节奏；主板10cm涨停
2025-07-25,600749,5,86.9,19.26,10.02,True,10.02,5板高度，题材龙头候选；近10日涨停4次，近期活跃；5日涨幅61%，主升节奏；主板10cm涨停
2025-07-25,600326,5,86.8,15.43,1.49,False,1.49,5板高度，题材龙头候选；近10日涨停4次，近期活跃；5日涨幅61%，主升节奏；主板10cm涨停
2025-07-28,600749,6,96.8,21.19,10.0,True,10.0,6板高位龙头，身位优势极大；近10日涨停5次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2025-07-28,001226,4,87.0,47.29,4.4,False,4.4,4板高度，连板梯队前排；近10日涨停3次，近期活跃；5日涨幅53%，主升节奏；主板10cm涨停
2025-07-28,688585,1,82.0,79.27,6.19,False,6.19,首板，连板起点；近10日涨停7次，资金反复攻击的强势股；5日涨幅97%，主升节奏；20cm大板涨停，弹性大
2025-07-29,600749,7,95.0,23.31,10.0,True,10.0,7板高位龙头，身位优势极大；近10日涨停6次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2025-07-29,002370,2,79.3,6.81,5.29,False,5.29,2板高度，首板晋级后延续；近10日涨停4次，近期活跃；5日涨幅31%，主升节奏；主板10cm涨停
2025-07-29,603280,2,78.5,45.34,9.99,True,9.99,2板高度，首板晋级后延续；近10日涨停5次，资金反复攻击的强势股；5日涨幅44%，主升节奏；主板10cm涨停
2025-07-30,600749,8,94.0,25.64,9.98,True,9.98,8板高位龙头，身位优势极大；近10日涨停7次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2025-07-30,300528,3,84.0,25.32,-8.29,False,-8.29,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅113%，主升节奏；20cm大板涨停，弹性大
2025-07-30,603280,3,83.4,49.87,10.01,True,10.01,3板高度，连板中位；近10日涨停6次，资金反复攻击的强势股；5日涨幅44%，主升节奏；主板10cm涨停
2025-07-31,600749,9,91.8,28.2,0.0,False,0.0,9板高位龙头，身位优势极大；近10日涨停8次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2025-07-31,603280,4,87.4,54.86,4.76,False,4.76,4板高度，连板梯队前排；近10日涨停7次，资金反复攻击的强势股；5日涨幅43%，主升节奏；主板10cm涨停
2025-07-31,001318,3,77.4,18.14,-9.59,False,-9.59,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅35%，主升节奏；主板10cm涨停
2025-08-01,002287,3,79.4,34.69,3.14,False,3.14,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅40%，主升节奏；主板10cm涨停
2025-08-01,603516,2,76.5,66.53,-0.72,False,-0.72,2板高度，首板晋级后延续；近10日涨停2次，有一定活跃度；5日涨幅32%，主升节奏；主板10cm涨停
2025-08-01,001331,3,76.3,13.99,10.01,True,10.01,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅33%，主升节奏；主板10cm涨停
2025-08-04,001331,4,85.4,15.39,-9.55,False,-9.55,4板高度，连板梯队前排；近10日涨停3次，近期活跃；5日涨幅45%，主升节奏；主板10cm涨停
2025-08-04,300289,3,81.0,10.14,-9.37,False,-9.37,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅74%，主升节奏；20cm大板涨停，弹性大
2025-08-04,603059,3,79.4,37.16,10.01,True,10.01,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅32%，主升节奏；主板10cm涨停
2025-08-05,603059,4,85.4,40.88,10.0,True,10.0,4板高度，连板梯队前排；近10日涨停3次，近期活跃；5日涨幅45%，主升节奏；主板10cm涨停
2025-08-05,002775,4,84.1,5.85,-1.54,False,-1.54,4板高度，连板梯队前排；近10日涨停4次，近期活跃；5日涨幅41%，主升节奏；主板10cm涨停
2025-08-05,603767,3,82.5,24.09,10.0,True,10.0,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅38%，主升节奏；主板10cm涨停
2025-08-06,603059,5,93.0,44.97,-10.01,False,-10.01,5板高度，题材龙头候选；近10日涨停4次，近期活跃；5日涨幅61%，主升节奏；主板10cm涨停
2025-08-06,603767,4,88.5,26.5,10.0,True,10.0,4板高度，连板梯队前排；近10日涨停4次，近期活跃；5日涨幅38%，主升节奏；主板10cm涨停
2025-08-06,603389,6,83.0,27.4,0.0,False,0.0,6板高位龙头，身位优势极大；近10日涨停6次，资金反复攻击的强势股；5日涨幅28%，趋势向上；主板10cm涨停
2025-08-07,603767,5,95.0,29.15,2.13,False,2.13,5板高度，题材龙头候选；近10日涨停5次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2025-08-07,601606,4,88.5,51.68,0.39,False,0.39,4板高度，连板梯队前排；近10日涨停4次，近期活跃；5日涨幅49%，主升节奏；主板10cm涨停
2025-08-07,600203,4,86.4,15.61,-1.92,False,-1.92,4板高度，连板梯队前排；近10日涨停3次，近期活跃；5日涨幅47%，主升节奏；主板10cm涨停
2025-08-08,002046,5,89.9,31.05,2.9,False,2.9,5板高度，题材龙头候选；近10日涨停4次，近期活跃；5日涨幅61%，主升节奏；主板10cm涨停
2025-08-08,002313,4,86.5,14.96,-3.14,False,-3.14,4板高度，连板梯队前排；近10日涨停3次，近期活跃；5日涨幅49%，主升节奏；主板10cm涨停
2025-08-08,600475,4,86.3,21.19,7.98,False,7.98,4板高度，连板梯队前排；近10日涨停3次，近期活跃；5日涨幅47%，主升节奏；主板10cm涨停
2025-08-11,000901,4,89.7,18.65,2.68,False,2.68,4板高度，连板梯队前排；近10日涨停7次，资金反复攻击的强势股；5日涨幅21%，趋势向上；主板10cm涨停
2025-08-11,000901,3,85.2,18.65,2.68,False,2.68,3板高度，连板中位；近10日涨停6次，资金反复攻击的强势股；5日涨幅16%，趋势向上；主板10cm涨停
2025-08-11,601929,3,84.5,2.97,10.1,True,10.1,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅40%，主升节奏；主板10cm涨停
2025-08-12,000026,4,87.9,21.44,1.35,False,1.35,4板高度，连板梯队前排；近10日涨停5次，资金反复攻击的强势股；5日涨幅21%，趋势向上；主板10cm涨停
2025-08-12,601929,4,86.5,3.27,10.09,True,10.09,4板高度，连板梯队前排；近10日涨停4次，近期活跃；5日涨幅47%，主升节奏；主板10cm涨停
2025-08-12,000011,4,83.6,10.52,-3.71,False,-3.71,4板高度，连板梯队前排；近10日涨停3次，近期活跃；5日涨幅21%，趋势向上；主板10cm涨停
2025-08-13,601929,5,95.1,3.6,1.67,False,1.67,5板高度，题材龙头候选；近10日涨停5次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2025-08-13,002148,3,88.1,12.6,1.9,False,1.9,3板高度，连板中位；近10日涨停6次，资金反复攻击的强势股；5日涨幅34%，主升节奏；主板10cm涨停
2025-08-13,600619,3,86.4,25.28,-10.01,False,-10.01,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅41%，主升节奏；主板10cm涨停
2025-08-14,000070,4,87.9,10.99,-2.73,False,-2.73,4板高度，连板梯队前排；近10日涨停6次，资金反复攻击的强势股；5日涨幅21%，趋势向上；主板10cm涨停
2025-08-14,603757,4,87.4,42.85,10.01,True,10.01,4板高度，连板梯队前排；近10日涨停4次，近期活跃；5日涨幅49%，主升节奏；主板10cm涨停
2025-08-14,000070,3,84.9,10.99,-2.73,False,-2.73,3板高度，连板中位；近10日涨停6次，资金反复攻击的强势股；5日涨幅21%，趋势向上；主板10cm涨停
2025-08-15,603757,5,93.9,47.14,9.99,True,9.99,5板高度，题材龙头候选；近10日涨停4次，近期活跃；5日涨幅61%，主升节奏；主板10cm涨停
2025-08-15,603256,3,86.4,32.86,8.03,False,8.03,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅33%，主升节奏；主板10cm涨停
2025-08-15,002536,3,81.4,29.62,9.99,True,9.99,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅39%，主升节奏；主板10cm涨停
2025-08-18,603757,6,95.9,51.85,-9.99,False,-9.99,6板高位龙头，身位优势极大；近10日涨停5次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
