date,code,boards,score,buy_price,next_pct,is_limit_up,ret,reason
2026-01-08,002931,9,100.0,46.42,10.0,True,10.0,9板高位龙头，身位优势极大；近10日涨停8次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2026-01-09,002931,10,97.0,51.06,10.01,True,10.01,10板高位龙头，身位优势极大；近10日涨停9次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2026-01-12,002931,11,99.9,56.17,10.01,True,10.01,11板高位龙头，身位优势极大；近10日涨停10次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2026-01-13,002931,12,97.9,61.79,0.0,False,0.0,12板高位龙头，身位优势极大；近10日涨停10次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2026-01-27,601212,6,93.9,12.55,10.04,True,10.04,6板高位龙头，身位优势极大；近10日涨停5次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2026-01-28,601212,7,98.6,13.81,9.99,True,9.99,7板高位龙头，身位优势极大；近10日涨停6次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2026-01-29,601212,8,95.9,15.19,-10.01,False,-10.01,8板高位龙头，身位优势极大；近10日涨停7次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2026-02-12,000070,6,91.8,19.5,-10.0,False,-10.0,6板高位龙头，身位优势极大；近10日涨停5次，资金反复攻击的强势股；5日涨幅21%，趋势向上；主板10cm涨停
2026-02-26,001896,6,94.7,12.13,9.98,True,9.98,6板高位龙头，身位优势极大；近10日涨停5次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2026-02-27,001896,7,95.8,13.34,6.0,False,6.0,7板高位龙头，身位优势极大；近10日涨停6次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2026-03-19,000020,7,93.4,21.21,10.0,True,10.0,7板高位龙头，身位优势极大；近10日涨停6次，资金反复攻击的强势股；5日涨幅33%，主升节奏；主板10cm涨停
2026-03-23,600396,6,94.4,6.89,10.01,True,10.01,6板高位龙头，身位优势极大；近10日涨停5次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2026-03-24,600396,7,98.9,7.58,10.03,True,10.03,7板高位龙头，身位优势极大；近10日涨停6次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
