date,code,boards,score,buy_price,next_pct,is_limit_up,ret,reason
2026-02-06,002506,3,34.784,4.58,10.04,True,10.04,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅39%，主升节奏；主板10cm涨停
2026-02-09,003018,3,32.681,22.59,-5.27,False,-5.27,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅34%，主升节奏；主板10cm涨停
2026-02-10,002455,3,36.615,13.48,10.01,True,10.01,3板高度，连板中位；近10日涨停6次，资金反复攻击的强势股；5日涨幅31%，主升节奏；主板10cm涨停
2026-02-11,000070,3,34.48,17.73,9.98,True,9.98,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅24%，趋势向上；主板10cm涨停
2026-02-12,000669,3,32.35,3.56,5.06,True,5.06,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅17%，趋势向上；主板10cm涨停
2026-02-13,000711,3,38.317,3.14,5.1,True,5.1,3板高度，连板中位；近10日涨停8次，资金反复攻击的强势股；5日涨幅16%，趋势向上；主板10cm涨停
2026-02-24,002498,3,33.53,7.45,10.07,True,10.07,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅26%，趋势向上；主板10cm涨停
2026-02-25,605289,3,32.935,108.88,7.62,False,7.62,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅47%，主升节奏；主板10cm涨停
2026-02-26,002470,3,33.485,2.82,9.93,True,9.93,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅24%，趋势向上；主板10cm涨停
2026-02-27,603268,3,35.31,110.09,5.0,True,5.0,3板高度，连板中位；近10日涨停5次，资金反复攻击的强势股；5日涨幅15%，趋势向上；主板10cm涨停
2026-03-02,002843,3,33.667,27.8,4.28,False,4.28,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅33%，主升节奏；主板10cm涨停
2026-03-03,002980,3,32.94,35.06,-2.97,False,-2.97,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅47%，主升节奏；主板10cm涨停
2026-03-04,600759,3,34.767,8.26,5.33,False,5.33,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅38%，主升节奏；主板10cm涨停
2026-03-05,000711,2,27.203,4.01,3.74,False,3.74,2板高度，首板晋级后延续；近10日涨停7次，资金反复攻击的强势股；5日涨幅10%，温和上行；主板10cm涨停
2026-03-06,002498,3,36.38,9.83,1.32,False,1.32,3板高度，连板中位；近10日涨停6次，资金反复攻击的强势股；5日涨幅19%，趋势向上；主板10cm涨停
2026-03-09,000815,3,32.492,17.94,-0.22,False,-0.22,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅25%，趋势向上；主板10cm涨停
2026-03-10,000488,3,33.405,2.73,2.56,False,2.56,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅20%，趋势向上；主板10cm涨停
2026-03-11,600753,3,35.358,11.93,3.1,False,3.1,3板高度，连板中位；近10日涨停5次，资金反复攻击的强势股；5日涨幅18%，趋势向上；主板10cm涨停
2026-03-12,000908,3,36.0,4.81,4.99,True,4.99,3板高度，连板中位；近10日涨停6次，资金反复攻击的强势股；5日涨幅-24%，短期滞涨；主板10cm涨停
2026-03-13,600722,3,35.504,16.94,8.62,False,8.62,3板高度，连板中位；近10日涨停5次，资金反复攻击的强势股；5日涨幅25%，趋势向上；主板10cm涨停
2026-03-16,000890,3,34.738,12.2,10.0,True,10.0,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅37%，主升节奏；主板10cm涨停
