date,code,boards,score,buy_price,next_pct,is_limit_up,ret,reason
2025-06-19,600551,2,22.406,10.2,-10.0,False,-10.0,2板高度，首板晋级后延续；近10日涨停2次，有一定活跃度；5日涨幅20%，趋势向上；主板10cm涨停
2025-06-20,601606,3,32.742,18.36,10.02,True,10.02,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅37%，主升节奏；主板10cm涨停
2025-06-20,002579,3,32.652,10.9,5.5,False,5.5,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅33%，主升节奏；主板10cm涨停
2025-06-20,603928,2,22.319,13.74,9.97,True,9.97,2板高度，首板晋级后延续；近10日涨停2次，有一定活跃度；5日涨幅16%，趋势向上；主板10cm涨停
2025-06-23,603928,3,33.42,15.11,9.99,True,9.99,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅21%，趋势向上；主板10cm涨停
2025-06-23,000637,3,32.7,5.36,-10.07,False,-10.07,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅35%，主升节奏；主板10cm涨停
2025-06-23,002125,3,32.659,13.52,9.99,True,9.99,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅33%，主升节奏；主板10cm涨停
2025-06-24,603389,3,35.266,15.41,5.0,True,5.0,3板高度，连板中位；近10日涨停5次，资金反复攻击的强势股；5日涨幅13%，温和上行；主板10cm涨停
2025-06-24,600113,3,35.0,25.04,1.04,False,1.04,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅58%，主升节奏；主板10cm涨停
2025-06-24,600289,3,34.319,7.13,5.05,True,5.05,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅16%，趋势向上；主板10cm涨停
2025-06-25,003029,3,34.537,31.66,10.01,True,10.01,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅27%，趋势向上；主板10cm涨停
2025-06-25,002537,3,33.425,11.46,-3.32,False,-3.32,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅21%，趋势向上；主板10cm涨停
2025-06-25,300801,3,33.0,31.16,-14.47,False,-14.47,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅88%，主升节奏；20cm大板涨停，弹性大
2025-06-26,002005,3,35.474,2.4,3.33,False,3.33,3板高度，连板中位；近10日涨停5次，资金反复攻击的强势股；5日涨幅24%，趋势向上；主板10cm涨停
2025-06-26,001236,3,33.611,13.21,9.99,True,9.99,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅31%，主升节奏；主板10cm涨停
2025-06-26,002263,3,32.717,3.41,9.97,True,9.97,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅36%，主升节奏；主板10cm涨停
2025-06-27,001298,3,32.819,29.49,10.0,True,10.0,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅41%，主升节奏；主板10cm涨停
2025-06-27,600643,3,32.785,6.92,7.23,False,7.23,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅39%，主升节奏；主板10cm涨停
2025-06-27,000026,3,32.494,14.38,10.01,True,10.01,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅25%，趋势向上；主板10cm涨停
2025-06-30,300414,3,33.0,15.48,-7.88,False,-7.88,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅74%，主升节奏；20cm大板涨停，弹性大
2025-06-30,600241,3,32.832,10.65,-3.94,False,-3.94,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅42%，主升节奏；主板10cm涨停
2025-06-30,603316,3,32.728,8.99,10.01,True,10.01,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅36%，主升节奏；主板10cm涨停
2025-07-01,601718,3,33.836,4.31,-4.18,False,-4.18,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅42%，主升节奏；主板10cm涨停
2025-07-01,601606,2,28.0,31.96,-7.38,False,-7.38,2板高度，首板晋级后延续；近10日涨停7次，资金反复攻击的强势股；5日涨幅58%，主升节奏；主板10cm涨停
2025-07-01,002173,2,23.387,15.68,-4.34,False,-4.34,2板高度，首板晋级后延续；近10日涨停3次，近期活跃；5日涨幅19%，趋势向上；主板10cm涨停
2025-07-02,600192,3,32.767,10.35,-3.48,False,-3.48,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅38%，主升节奏；主板10cm涨停
2025-07-02,601218,3,32.723,4.97,10.06,True,10.06,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅36%，主升节奏；主板10cm涨停
2025-07-02,603601,3,32.667,4.92,-6.5,False,-6.5,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅33%，主升节奏；主板10cm涨停
2025-07-03,603716,3,33.822,19.16,10.02,True,10.02,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅41%，主升节奏；主板10cm涨停
2025-07-03,601003,3,32.688,4.69,10.02,True,10.02,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅34%，主升节奏；主板10cm涨停
2025-07-03,603538,2,23.498,25.5,-0.2,False,-0.2,2板高度，首板晋级后延续；近10日涨停3次，近期活跃；5日涨幅25%，趋势向上；主板10cm涨停
2025-07-04,002623,3,32.697,20.77,7.75,False,7.75,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅35%，主升节奏；主板10cm涨停
2025-07-04,600744,2,22.749,6.09,10.02,True,10.02,2板高度，首板晋级后延续；近10日涨停2次，有一定活跃度；5日涨幅37%，主升节奏；主板10cm涨停
2025-07-04,002721,2,22.386,4.02,9.95,True,9.95,2板高度，首板晋级后延续；近10日涨停2次，有一定活跃度；5日涨幅19%，趋势向上；主板10cm涨停
2025-07-07,600744,3,33.971,6.7,10.0,True,10.0,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅49%，主升节奏；主板10cm涨停
2025-07-07,002721,3,33.555,4.42,7.47,False,7.47,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅28%，趋势向上；主板10cm涨停
2025-07-07,605500,3,32.698,9.97,10.03,True,10.03,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅35%，主升节奏；主板10cm涨停
2025-07-08,605162,3,32.715,10.33,9.97,True,9.97,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅36%，主升节奏；主板10cm涨停
2025-07-08,002201,3,32.67,9.09,4.18,False,4.18,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅33%，主升节奏；主板10cm涨停
2025-07-08,603256,2,23.734,22.28,9.87,True,9.87,2板高度，首板晋级后延续；近10日涨停3次，近期活跃；5日涨幅37%，主升节奏；主板10cm涨停
2025-07-09,603256,3,35.0,24.48,-10.01,False,-10.01,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅53%，主升节奏；主板10cm涨停
2025-07-09,000514,3,32.713,6.24,9.94,True,9.94,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅36%，主升节奏；主板10cm涨停
2025-07-09,600962,3,32.663,17.88,10.01,True,10.01,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅33%，主升节奏；主板10cm涨停
2025-07-10,000607,3,33.74,6.0,10.0,True,10.0,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅37%，主升节奏；主板10cm涨停
2025-07-10,000655,3,32.677,9.77,4.5,False,4.5,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅34%，主升节奏；主板10cm涨停
2025-07-10,002218,3,32.649,4.49,1.78,False,1.78,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅32%，主升节奏；主板10cm涨停
2025-07-11,688585,3,33.0,13.45,20.0,True,20.0,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅73%，主升节奏；20cm大板涨停，弹性大
2025-07-11,603778,3,32.86,4.99,10.02,True,10.02,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅43%，主升节奏；主板10cm涨停
2025-07-11,603093,3,32.739,27.79,-10.0,False,-10.0,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅37%，主升节奏；主板10cm涨停
2025-07-14,600513,3,34.772,16.48,-10.01,False,-10.01,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅39%，主升节奏；主板10cm涨停
2025-07-14,600606,3,32.743,2.29,-0.44,False,-0.44,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅37%，主升节奏；主板10cm涨停
2025-07-14,601908,3,32.721,4.64,-8.84,False,-8.84,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅36%，主升节奏；主板10cm涨停
2025-07-15,603389,3,35.431,21.62,0.0,False,0.0,3板高度，连板中位；近10日涨停5次，资金反复攻击的强势股；5日涨幅22%，趋势向上；主板10cm涨停
2025-07-15,600826,3,32.703,10.88,10.02,True,10.02,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅35%，主升节奏；主板10cm涨停
2025-07-15,603176,3,32.697,6.77,-5.91,False,-5.91,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅35%，主升节奏；主板10cm涨停
2025-07-16,000880,3,32.55,45.78,4.59,False,4.59,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅28%，趋势向上；主板10cm涨停
2025-07-16,002951,2,24.235,19.33,-5.79,False,-5.79,2板高度，首板晋级后延续；近10日涨停4次，近期活跃；5日涨幅12%，温和上行；主板10cm涨停
2025-07-16,002755,2,22.493,23.83,2.9,False,2.9,2板高度，首板晋级后延续；近10日涨停2次，有一定活跃度；5日涨幅25%，趋势向上；主板10cm涨停
2025-07-17,002394,3,32.737,11.74,-6.05,False,-6.05,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅37%，主升节奏；主板10cm涨停
2025-07-17,002393,3,32.708,26.27,4.68,False,4.68,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅35%，主升节奏；主板10cm涨停
2025-07-17,600777,2,26.376,4.42,4.98,True,4.98,2板高度，首板晋级后延续；近10日涨停6次，资金反复攻击的强势股；5日涨幅19%，趋势向上；主板10cm涨停
2025-07-18,600777,3,37.373,4.64,4.96,True,4.96,3板高度，连板中位；近10日涨停7次，资金反复攻击的强势股；5日涨幅19%，趋势向上；主板10cm涨停
2025-07-18,000691,3,36.275,5.79,-5.01,False,-5.01,3板高度，连板中位；近10日涨停6次，资金反复攻击的强势股；5日涨幅14%，温和上行；主板10cm涨停
2025-07-18,002058,3,33.272,15.31,-3.79,False,-3.79,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅14%，温和上行；主板10cm涨停
2025-07-21,601003,3,34.664,6.74,9.94,True,9.94,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅33%，主升节奏；主板10cm涨停
2025-07-21,600829,3,32.667,10.16,-6.5,False,-6.5,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅33%，主升节奏；主板10cm涨停
2025-07-21,605033,3,32.663,25.7,10.0,True,10.0,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅33%，主升节奏；主板10cm涨停
2025-07-22,001360,3,32.655,18.89,10.01,True,10.01,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅33%，主升节奏；主板10cm涨停
2025-07-22,600629,3,32.641,11.58,-3.8,False,-3.8,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅32%，主升节奏；主板10cm涨停
2025-07-22,603389,2,25.205,23.84,4.99,True,4.99,2板高度，首板晋级后延续；近10日涨停5次，资金反复攻击的强势股；5日涨幅10%，温和上行；主板10cm涨停
2025-07-23,603389,3,36.315,25.03,-4.91,False,-4.91,3板高度，连板中位；近10日涨停6次，资金反复攻击的强势股；5日涨幅16%，趋势向上；主板10cm涨停
2025-07-23,301038,3,33.0,27.82,19.99,True,19.99,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅78%，主升节奏；20cm大板涨停，弹性大
2025-07-23,688425,3,33.0,7.12,8.43,False,8.43,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅74%，主升节奏；20cm大板涨停，弹性大
2025-07-24,300877,2,21.912,25.12,2.55,False,2.55,2板高度，首板晋级后延续；近期首次活跃，缺乏涨停惯性；5日涨幅46%，主升节奏；20cm大板涨停，弹性大
2025-07-24,001226,2,21.691,39.08,10.01,True,10.01,2板高度，首板晋级后延续；近期首次活跃，缺乏涨停惯性；5日涨幅35%，主升节奏；主板10cm涨停
2025-07-24,600682,2,21.561,8.31,-9.27,False,-9.27,2板高度，首板晋级后延续；近期首次活跃，缺乏涨停惯性；5日涨幅28%，趋势向上；主板10cm涨停
2025-07-25,001226,3,32.95,42.99,10.0,True,10.0,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅47%，主升节奏；主板10cm涨停
2025-07-25,003023,3,32.756,27.41,4.09,False,4.09,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅38%，主升节奏；主板10cm涨停
2025-07-25,603176,2,26.457,7.74,-6.33,False,-6.33,2板高度，首板晋级后延续；近10日涨停6次，资金反复攻击的强势股；5日涨幅23%，趋势向上；主板10cm涨停
2025-07-28,605255,2,23.475,27.13,-1.51,False,-1.51,2板高度，首板晋级后延续；近10日涨停3次，近期活跃；5日涨幅24%，趋势向上；主板10cm涨停
2025-07-28,003007,2,22.632,43.3,-9.82,False,-9.82,2板高度，首板晋级后延续；近10日涨停2次，有一定活跃度；5日涨幅32%，主升节奏；主板10cm涨停
2025-07-28,002942,2,21.393,21.18,-4.2,False,-4.2,2板高度，首板晋级后延续；近期首次活跃，缺乏涨停惯性；5日涨幅20%，趋势向上；主板10cm涨停
2025-07-29,603280,2,25.871,45.34,9.99,True,9.99,2板高度，首板晋级后延续；近10日涨停5次，资金反复攻击的强势股；5日涨幅44%，主升节奏；主板10cm涨停
2025-07-29,002097,2,25.746,13.32,3.08,False,3.08,2板高度，首板晋级后延续；近10日涨停5次，资金反复攻击的强势股；5日涨幅37%，主升节奏；主板10cm涨停
2025-07-29,002370,2,24.619,6.81,5.29,False,5.29,2板高度，首板晋级后延续；近10日涨停4次，近期活跃；5日涨幅31%，主升节奏；主板10cm涨停
2025-07-30,603280,3,36.87,49.87,10.01,True,10.01,3板高度，连板中位；近10日涨停6次，资金反复攻击的强势股；5日涨幅44%，主升节奏；主板10cm涨停
2025-07-30,603367,3,34.765,28.52,5.22,False,5.22,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅38%，主升节奏；主板10cm涨停
2025-07-30,300528,3,34.0,25.32,-8.29,False,-8.29,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅113%，主升节奏；20cm大板涨停，弹性大
2025-07-31,001318,3,32.693,18.14,-9.59,False,-9.59,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅35%，主升节奏；主板10cm涨停
2025-07-31,600579,3,32.663,11.13,-9.97,False,-9.97,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅33%，主升节奏；主板10cm涨停
